order_id,customer_id,date,time,order_timestamp,product_id,quantity,unit_price,status,country
3602,602,3/4/2026,6:50:32,3/4/2026 6:50:32,602,2,186.58,cancelled,Argentina
3603,603,11/18/2025,14:13:51,11/18/2025 14:13:51,603,4,586.47,completed,China
3604,604,1/10/2026,7:55:41,1/10/2026 7:55:41,604,12,842.13,inactive,Indonesia
3605,605,4/6/2026,17:10:06,4/6/2026 17:10:06,605,3,365.28,active,China
3606,606,8/3/2025,1:07:49,8/3/2025 1:07:49,606,16,204.78,resolved,Indonesia
3607,607,9/15/2025,21:03:45,9/15/2025 21:03:45,607,11,775.37,inactive,Japan
3608,608,6/1/2026,21:03:27,,608,16,867.17,resolved,South Africa
3609,609,6/30/2026,16:57:50,6/30/2026 16:57:50,609,5,650.62,resolved,
3610,610,10/7/2025,7:49:41,10/7/2025 7:49:41,610,4,153.06,in progress,Russia
3611,611,5/13/2026,10:01:12,5/13/2026 10:01:12,611,5,960.34,suspended,Ukraine
3612,612,3/24/2026,15:41:45,3/24/2026 15:41:45,612,15,454.0,inactive,Israel
3613,613,11/25/2025,12:38:31,11/25/2025 12:38:31,613,11,157.07,active,Indonesia
3614,614,1/21/2026,7:38:37,1/21/2026 7:38:37,614,20,178.17,inactive,China
3615,615,6/6/2026,9:36:26,6/6/2026 9:36:26,615,4,237.13,on hold,Pakistan
3616,616,5/16/2026,23:35:50,5/16/2026 23:35:50,616,,896.99,active,China
,617,11/9/2025,23:34:43,11/9/2025 23:34:43,617,15,290.7,active,Sweden
3618,618,9/2/2025,1:18:35,9/2/2025 1:18:35,618,13,345.38,,Indonesia
3619,619,8/4/2026,7:41:12,8/4/2026 7:41:12,619,17,20.53,in progress,Russia
3620,620,6/17/2026,23:16:49,6/17/2026 23:16:49,620,,379.25,cancelled,Indonesia
3621,621,12/29/2025,20:06:35,12/29/2025 20:06:35,,2,352.65,on hold,Lithuania
3622,622,11/19/2025,22:10:38,11/19/2025 22:10:38,622,7,88.28,pending,Indonesia
3623,623,3/19/2026,5:50:10,3/19/2026 5:50:10,623,1,494.41,in progress,Poland
3624,624,4/11/2026,19:12:28,4/11/2026 19:12:28,624,6,522.0,inactive,China
3625,625,4/3/2026,8:21:56,4/3/2026 8:21:56,625,20,417.6,suspended,Puerto Rico
3626,626,4/21/2026,20:22:28,4/21/2026 20:22:28,626,15,369.76,active,Indonesia
3627,627,5/9/2026,8:53:31,5/9/2026 8:53:31,627,10,398.56,completed,China
,628,1/12/2026,8:04:16,1/12/2026 8:04:16,628,13,684.29,cancelled,Philippines
3629,629,7/3/2026,23:20:16,7/3/2026 23:20:16,629,11,623.05,archived,China
3630,630,7/5/2026,0:14:00,7/5/2026 0:14:00,630,19,831.6,suspended,Slovenia
3631,631,12/12/2025,13:58:37,12/12/2025 13:58:37,631,5,177.37,archived,Peru
3632,632,10/23/2025,9:03:00,10/23/2025 9:03:00,632,3,890.81,completed,Canada
3633,633,1/30/2026,0:33:53,1/30/2026 0:33:53,633,18,509.56,completed,Thailand
3634,634,8/7/2025,19:20:08,8/7/2025 19:20:08,634,17,645.53,active,Thailand
3635,635,6/14/2026,9:47:33,6/14/2026 9:47:33,635,8,970.59,cancelled,Peru
3636,636,10/25/2025,23:41:14,10/25/2025 23:41:14,636,20,569.05,in progress,China
,637,8/10/2025,19:50:34,8/10/2025 19:50:34,637,7,9.83,in progress,United States
3638,638,11/19/2025,8:31:41,,638,10,981.47,on hold,Finland
3639,639,11/19/2025,5:06:59,11/19/2025 5:06:59,639,2,847.31,cancelled,Poland
3640,640,6/22/2026,17:12:36,6/22/2026 17:12:36,640,15,795.52,resolved,China
3641,641,5/21/2026,5:32:32,5/21/2026 5:32:32,641,9,378.03,inactive,Bulgaria
3642,642,4/30/2026,14:15:51,4/30/2026 14:15:51,642,19,915.02,on hold,"Bonaire, Saint Eustatius and Saba "
3643,643,11/9/2025,9:23:53,11/9/2025 9:23:53,643,12,349.84,completed,United States
3644,644,3/6/2026,22:44:17,3/6/2026 22:44:17,644,17,392.24,active,Brazil
3645,645,12/23/2025,14:33:23,12/23/2025 14:33:23,645,15,528.01,inactive,Indonesia
3646,646,6/12/2026,0:31:13,6/12/2026 0:31:13,646,18,476.21,on hold,Ukraine
3647,647,9/24/2025,21:00:42,9/24/2025 21:00:42,647,5,969.88,on hold,Jamaica
3648,648,5/14/2026,1:52:53,5/14/2026 1:52:53,648,16,605.05,cancelled,Poland
3649,649,4/30/2026,9:53:56,4/30/2026 9:53:56,649,19,811.41,inactive,Poland
3650,650,2/2/2026,4:13:51,2/2/2026 4:13:51,650,19,99.8,,Mexico
3651,651,5/10/2026,9:29:29,5/10/2026 9:29:29,651,19,216.35,completed,United States
3652,652,10/10/2025,2:59:36,10/10/2025 2:59:36,652,16,360.82,cancelled,Czech Republic
3653,653,2/27/2026,12:56:50,2/27/2026 12:56:50,653,11,941.98,,Ireland
3654,654,8/9/2025,10:32:45,8/9/2025 10:32:45,654,7,119.51,pending,Guatemala
3655,655,8/9/2025,9:33:18,,655,19,14.95,,China
3656,656,5/11/2026,23:58:00,5/11/2026 23:58:00,656,4,165.32,pending,Indonesia
3657,657,4/25/2026,7:12:09,4/25/2026 7:12:09,657,14,550.11,,Guatemala
3658,658,2/11/2026,19:46:22,2/11/2026 19:46:22,658,4,240.66,suspended,China
3659,,5/5/2026,19:38:35,5/5/2026 19:38:35,659,14,617.93,in progress,Malaysia
3660,660,12/13/2025,8:42:29,12/13/2025 8:42:29,660,8,120.11,in progress,Pakistan
3661,661,8/2/2025,21:16:36,8/2/2025 21:16:36,661,20,560.94,in progress,China
3662,662,12/25/2025,18:14:57,12/25/2025 18:14:57,662,18,985.18,resolved,Nigeria
3663,663,8/7/2025,17:10:46,8/7/2025 17:10:46,663,20,209.85,,Portugal
3664,664,3/23/2026,17:42:04,3/23/2026 17:42:04,664,9,955.96,cancelled,Iceland
3665,665,1/20/2026,6:08:35,1/20/2026 6:08:35,665,18,634.14,suspended,Philippines
3666,666,4/18/2026,11:25:51,4/18/2026 11:25:51,666,17,283.44,on hold,China
3667,667,12/4/2025,19:14:34,12/4/2025 19:14:34,667,18,80.97,on hold,Malaysia
3668,668,3/17/2026,23:37:17,3/17/2026 23:37:17,668,7,738.86,suspended,
3669,669,10/15/2025,19:29:47,10/15/2025 19:29:47,669,17,268.68,pending,Indonesia
3670,,1/13/2026,3:11:32,1/13/2026 3:11:32,670,16,898.47,cancelled,Philippines
3671,671,11/26/2025,17:12:31,11/26/2025 17:12:31,671,10,805.16,inactive,Brazil
3672,672,10/31/2025,14:24:56,10/31/2025 14:24:56,672,12,,active,Indonesia
3673,673,10/12/2025,3:06:04,10/12/2025 3:06:04,673,,342.06,archived,
3674,674,3/5/2026,15:33:05,3/5/2026 15:33:05,674,5,607.43,cancelled,Vietnam
3675,675,9/8/2025,18:40:44,9/8/2025 18:40:44,675,11,975.4,active,Bulgaria
3676,676,1/27/2026,23:12:49,1/27/2026 23:12:49,676,14,547.87,in progress,Japan
3677,677,10/15/2025,5:48:19,10/15/2025 5:48:19,677,,583.4,resolved,Papua New Guinea
3678,678,11/8/2025,15:59:51,11/8/2025 15:59:51,678,11,540.48,on hold,Philippines
3679,679,8/7/2025,21:53:01,8/7/2025 21:53:01,679,9,918.94,pending,Latvia
,680,11/4/2025,14:17:05,11/4/2025 14:17:05,680,14,119.89,completed,Poland
3681,681,1/16/2026,9:02:31,1/16/2026 9:02:31,681,3,40.06,resolved,United States
3682,682,2/13/2026,11:04:17,2/13/2026 11:04:17,682,14,866.75,pending,Czech Republic
3683,683,3/4/2026,11:21:27,3/4/2026 11:21:27,683,5,301.61,active,South Korea
3684,684,2/3/2026,16:11:38,2/3/2026 16:11:38,684,17,540.17,,Indonesia
3685,685,9/17/2025,20:04:44,9/17/2025 20:04:44,685,12,814.18,active,China
3686,686,11/26/2025,16:05:39,11/26/2025 16:05:39,686,6,269.38,inactive,Sweden
3687,687,10/22/2025,18:14:54,10/22/2025 18:14:54,687,18,629.83,resolved,Iraq
3688,688,3/22/2026,20:28:18,3/22/2026 20:28:18,,20,904.8,,Spain
3689,689,9/26/2025,21:54:56,9/26/2025 21:54:56,689,20,803.02,pending,Poland
3690,690,2/4/2026,13:53:30,2/4/2026 13:53:30,690,2,738.25,active,Ivory Coast
3691,691,9/25/2025,10:38:52,9/25/2025 10:38:52,691,16,630.6,pending,Morocco
3692,692,8/22/2025,18:42:39,8/22/2025 18:42:39,692,3,423.0,active,Morocco
3693,693,12/3/2025,15:18:36,12/3/2025 15:18:36,693,11,,on hold,Portugal
3694,694,8/31/2025,14:47:21,8/31/2025 14:47:21,694,17,249.01,pending,Sweden
3695,695,7/19/2026,15:18:59,7/19/2026 15:18:59,695,20,55.96,active,China
3696,696,4/28/2026,21:49:51,4/28/2026 21:49:51,696,6,700.65,cancelled,Ukraine
3697,697,5/19/2026,3:14:31,5/19/2026 3:14:31,697,9,269.19,pending,Indonesia
3698,698,12/30/2025,20:19:58,12/30/2025 20:19:58,698,4,745.77,inactive,China
3699,699,10/9/2025,12:44:31,10/9/2025 12:44:31,699,4,699.88,pending,Yemen
3700,700,8/4/2026,0:46:17,8/4/2026 0:46:17,700,4,152.3,pending,Indonesia
3701,701,4/2/2026,19:32:27,4/2/2026 19:32:27,701,2,,,China
3702,702,3/12/2026,17:09:49,3/12/2026 17:09:49,702,11,839.09,suspended,Poland
3703,,10/11/2025,4:29:45,10/11/2025 4:29:45,703,1,143.79,inactive,Panama
3704,704,4/17/2026,1:26:53,4/17/2026 1:26:53,704,19,408.07,cancelled,Russia
3705,705,9/3/2025,16:59:17,9/3/2025 16:59:17,705,12,176.78,inactive,Nigeria
3706,706,2/11/2026,9:23:22,2/11/2026 9:23:22,706,,819.03,suspended,Poland
3707,707,3/15/2026,2:01:02,3/15/2026 2:01:02,707,19,851.44,on hold,Yemen
3708,708,10/28/2025,0:20:01,10/28/2025 0:20:01,708,2,,suspended,Vietnam
3709,709,12/15/2025,23:20:28,12/15/2025 23:20:28,709,14,784.4,pending,Vietnam
3710,710,4/7/2026,19:07:18,4/7/2026 19:07:18,710,8,917.55,pending,China
3711,711,8/17/2025,14:00:17,8/17/2025 14:00:17,711,8,974.9,in progress,Indonesia
3712,712,12/7/2025,9:39:55,12/7/2025 9:39:55,712,6,224.76,inactive,Sweden
3713,713,3/23/2026,5:34:55,3/23/2026 5:34:55,713,2,530.81,active,Colombia
3714,714,6/4/2026,4:50:22,6/4/2026 4:50:22,714,15,324.51,pending,Venezuela
3715,715,7/16/2026,14:43:53,7/16/2026 14:43:53,715,15,256.46,active,Philippines
3716,,12/25/2025,5:37:21,12/25/2025 5:37:21,716,10,595.76,resolved,Canada
3717,717,2/3/2026,16:19:08,2/3/2026 16:19:08,,6,124.44,completed,China
3718,718,3/2/2026,21:15:25,3/2/2026 21:15:25,718,6,115.53,,Japan
3719,719,6/19/2026,13:57:12,,719,11,749.55,completed,China
3720,720,8/16/2025,2:19:33,8/16/2025 2:19:33,720,4,720.53,completed,Sudan
3721,721,4/6/2026,12:03:25,4/6/2026 12:03:25,721,4,657.68,in progress,Indonesia
3722,722,7/9/2026,8:57:50,7/9/2026 8:57:50,722,16,76.18,completed,Greece
3723,723,6/22/2026,2:52:51,6/22/2026 2:52:51,723,11,273.32,inactive,
3724,724,5/31/2026,21:07:03,,724,4,858.8,pending,Macedonia
3725,725,1/12/2026,16:17:23,1/12/2026 16:17:23,725,5,890.46,suspended,North Korea
3726,726,6/29/2026,4:13:01,6/29/2026 4:13:01,726,,934.28,in progress,Honduras
3727,727,2/23/2026,12:57:37,2/23/2026 12:57:37,727,19,335.82,in progress,Indonesia
3728,728,12/30/2025,22:19:25,12/30/2025 22:19:25,728,5,173.26,completed,Indonesia
3729,729,8/3/2026,9:38:07,8/3/2026 9:38:07,729,,987.01,suspended,China
3730,,1/19/2026,1:49:12,1/19/2026 1:49:12,730,4,481.89,in progress,Tunisia
3731,731,6/29/2026,18:29:37,6/29/2026 18:29:37,731,14,195.44,on hold,Tuvalu
3732,732,12/31/2025,21:28:47,12/31/2025 21:28:47,732,8,615.58,suspended,Cuba
3733,733,7/22/2026,12:26:53,7/22/2026 12:26:53,733,16,22.97,in progress,China
3734,734,6/8/2026,8:59:22,6/8/2026 8:59:22,734,14,428.08,in progress,Brazil
3735,735,1/29/2026,19:52:20,1/29/2026 19:52:20,735,1,930.18,completed,Indonesia
3736,736,5/21/2026,0:32:18,5/21/2026 0:32:18,736,,816.39,inactive,Paraguay
3737,737,11/3/2025,18:54:33,11/3/2025 18:54:33,737,5,6.75,pending,
3738,738,3/30/2026,17:48:08,3/30/2026 17:48:08,738,8,296.75,in progress,Philippines
3739,739,10/22/2025,12:35:46,10/22/2025 12:35:46,739,19,317.93,,Tanzania
3740,740,6/11/2026,20:13:34,6/11/2026 20:13:34,740,,967.58,resolved,Germany
3741,741,6/25/2026,7:48:32,6/25/2026 7:48:32,741,10,41.5,cancelled,Kenya
3742,742,10/1/2025,14:14:44,10/1/2025 14:14:44,742,3,195.86,suspended,Argentina
3743,743,11/10/2025,23:38:45,11/10/2025 23:38:45,743,20,319.79,active,China
3744,744,12/23/2025,19:30:19,12/23/2025 19:30:19,744,6,456.56,completed,Japan
3745,745,1/20/2026,11:57:33,1/20/2026 11:57:33,745,14,620.05,resolved,Indonesia
,746,5/27/2026,3:35:10,5/27/2026 3:35:10,746,2,112.11,on hold,China
3747,747,10/16/2025,16:02:52,10/16/2025 16:02:52,747,19,458.21,completed,Russia
3748,748,7/2/2026,15:06:19,7/2/2026 15:06:19,,8,707.73,in progress,Kazakhstan
3749,749,1/27/2026,23:11:17,1/27/2026 23:11:17,749,14,927.99,in progress,Iran
3750,750,4/20/2026,13:32:12,4/20/2026 13:32:12,750,11,181.74,pending,Thailand
3751,751,11/18/2025,19:07:21,11/18/2025 19:07:21,751,1,226.63,in progress,Sri Lanka
3752,752,3/21/2026,19:34:09,3/21/2026 19:34:09,752,15,382.16,resolved,Germany
3753,753,9/3/2025,21:02:47,9/3/2025 21:02:47,753,12,797.59,cancelled,Russia
3754,754,2/24/2026,3:46:54,2/24/2026 3:46:54,754,20,704.18,on hold,Dominican Republic
,755,10/6/2025,9:42:49,10/6/2025 9:42:49,755,1,666.47,in progress,Ukraine
3756,756,9/3/2025,5:46:18,9/3/2025 5:46:18,756,15,883.02,pending,Malaysia
3757,757,5/24/2026,20:29:41,5/24/2026 20:29:41,757,20,350.12,pending,
3758,758,7/29/2026,14:00:17,7/29/2026 14:00:17,758,4,207.25,,
3759,759,3/27/2026,10:42:34,3/27/2026 10:42:34,759,7,960.26,cancelled,South Korea
3760,760,6/11/2026,20:35:29,6/11/2026 20:35:29,760,10,778.32,completed,Colombia
3761,761,12/16/2025,23:02:15,12/16/2025 23:02:15,761,9,779.71,suspended,Thailand
3762,762,9/7/2025,10:36:01,,762,11,954.89,inactive,Brazil
3763,763,7/1/2026,2:30:23,7/1/2026 2:30:23,763,4,414.66,completed,Indonesia
,764,5/5/2026,9:58:57,5/5/2026 9:58:57,764,9,285.95,completed,France
3765,765,8/31/2025,21:57:01,8/31/2025 21:57:01,765,15,910.28,active,Mexico
3766,766,8/10/2025,9:06:26,8/10/2025 9:06:26,766,7,148.71,on hold,China
3767,767,6/23/2026,5:05:15,6/23/2026 5:05:15,767,13,894.35,cancelled,Brazil
3768,768,4/25/2026,15:55:42,4/25/2026 15:55:42,768,17,994.95,cancelled,Mexico
3769,769,1/28/2026,11:25:00,1/28/2026 11:25:00,769,10,891.79,suspended,Poland
3770,770,4/26/2026,2:22:19,4/26/2026 2:22:19,770,11,205.17,suspended,Micronesia
3771,771,5/25/2026,12:41:50,5/25/2026 12:41:50,,7,175.62,completed,
,772,3/24/2026,13:58:15,3/24/2026 13:58:15,772,18,608.74,pending,Indonesia
3773,773,10/6/2025,15:51:58,10/6/2025 15:51:58,773,3,169.01,pending,Indonesia
3774,774,2/18/2026,7:17:25,2/18/2026 7:17:25,774,16,672.46,completed,Tanzania
,775,6/5/2026,1:37:30,6/5/2026 1:37:30,775,16,875.39,inactive,Brazil
3776,776,6/23/2026,16:25:05,6/23/2026 16:25:05,776,5,980.07,cancelled,Armenia
3777,777,7/8/2026,3:26:48,7/8/2026 3:26:48,777,20,629.6,,Belarus
,778,12/12/2025,19:25:21,12/12/2025 19:25:21,778,13,457.98,active,Indonesia
3779,779,12/23/2025,4:18:20,,,15,914.99,pending,Germany
,780,8/10/2025,15:11:49,8/10/2025 15:11:49,780,6,539.96,resolved,Russia
3781,781,11/2/2025,9:27:56,11/2/2025 9:27:56,781,2,102.99,archived,Russia
3782,782,3/3/2026,2:02:37,3/3/2026 2:02:37,782,16,355.34,pending,Taiwan
3783,783,5/10/2026,19:21:51,5/10/2026 19:21:51,783,20,726.57,cancelled,South Africa
3784,784,1/8/2026,17:05:44,1/8/2026 17:05:44,784,3,899.81,on hold,Russia
3785,785,2/13/2026,14:16:37,2/13/2026 14:16:37,785,7,446.43,inactive,Japan
3786,786,3/12/2026,19:30:09,3/12/2026 19:30:09,786,5,,archived,China
3787,787,4/7/2026,14:31:25,4/7/2026 14:31:25,787,1,182.1,completed,United States
3788,788,8/18/2025,16:37:21,8/18/2025 16:37:21,788,13,963.73,suspended,Vietnam
3789,789,3/23/2026,10:42:27,3/23/2026 10:42:27,789,10,53.72,pending,Argentina
3790,790,12/15/2025,17:27:53,12/15/2025 17:27:53,790,10,912.79,in progress,Jordan
3791,791,10/21/2025,22:53:10,10/21/2025 22:53:10,791,6,52.25,suspended,Sweden
3792,792,1/18/2026,18:27:45,1/18/2026 18:27:45,792,12,354.42,inactive,Czech Republic
3793,793,12/20/2025,14:38:12,12/20/2025 14:38:12,793,9,74.9,resolved,New Zealand
3794,794,4/15/2026,0:21:09,4/15/2026 0:21:09,794,7,535.1,in progress,China
3795,795,4/5/2026,20:33:03,4/5/2026 20:33:03,795,18,237.29,inactive,Indonesia
3796,796,8/4/2025,3:18:24,8/4/2025 3:18:24,796,5,455.15,active,Indonesia
3797,797,7/7/2026,3:12:22,7/7/2026 3:12:22,797,3,869.39,on hold,Indonesia
3798,798,6/15/2026,9:50:39,6/15/2026 9:50:39,798,11,721.33,on hold,Indonesia
3799,799,6/27/2026,13:54:29,6/27/2026 13:54:29,799,11,786.96,pending,Portugal
3800,800,8/24/2025,15:48:22,8/24/2025 15:48:22,800,8,712.77,archived,Indonesia
3801,801,1/8/2026,3:49:07,1/8/2026 3:49:07,801,,87.54,resolved,Ecuador
3802,802,1/13/2026,21:41:32,,802,3,346.51,in progress,Philippines
3803,803,12/29/2025,20:06:42,12/29/2025 20:06:42,803,16,560.11,in progress,China
3804,804,8/29/2025,22:29:04,8/29/2025 22:29:04,804,11,79.38,resolved,Russia
3805,805,12/1/2025,13:18:36,12/1/2025 13:18:36,805,,23.8,cancelled,Portugal
3806,806,3/23/2026,19:28:54,3/23/2026 19:28:54,806,2,636.92,resolved,Philippines
3807,807,11/27/2025,21:51:42,11/27/2025 21:51:42,807,4,384.11,completed,Philippines
3808,808,8/27/2025,11:17:58,8/27/2025 11:17:58,808,5,832.02,completed,United States
3809,809,1/17/2026,23:43:59,1/17/2026 23:43:59,809,13,812.32,on hold,Zimbabwe
3810,810,4/15/2026,17:14:02,4/15/2026 17:14:02,810,16,112.08,active,Sudan
3811,811,5/5/2026,23:56:26,5/5/2026 23:56:26,811,7,956.8,pending,
3812,812,1/13/2026,2:49:37,1/13/2026 2:49:37,812,10,305.35,suspended,Botswana
3813,813,8/21/2025,15:46:47,8/21/2025 15:46:47,813,16,109.67,completed,China
3814,814,1/31/2026,18:40:45,,814,7,857.65,in progress,China
3815,815,12/25/2025,21:14:14,12/25/2025 21:14:14,815,18,182.55,pending,Nigeria
3816,816,1/23/2026,13:18:38,1/23/2026 13:18:38,816,11,950.8,on hold,Brazil
3817,817,6/10/2026,23:36:23,6/10/2026 23:36:23,817,,,resolved,Indonesia
3818,818,2/16/2026,2:13:18,2/16/2026 2:13:18,818,11,238.15,active,China
3819,819,5/20/2026,3:42:33,5/20/2026 3:42:33,,14,892.68,on hold,Indonesia
3820,820,2/4/2026,14:01:18,2/4/2026 14:01:18,820,17,758.48,cancelled,Luxembourg
3821,821,5/12/2026,16:36:45,5/12/2026 16:36:45,821,17,842.4,resolved,Indonesia
3822,822,5/8/2026,2:37:17,5/8/2026 2:37:17,822,7,723.07,on hold,Uzbekistan
3823,823,9/10/2025,9:11:02,9/10/2025 9:11:02,823,19,216.44,pending,
3824,824,8/9/2025,5:38:16,8/9/2025 5:38:16,824,19,924.96,active,Russia
3825,825,10/10/2025,10:06:36,10/10/2025 10:06:36,825,15,151.39,resolved,Philippines
,826,6/19/2026,5:00:59,6/19/2026 5:00:59,826,11,399.4,in progress,Russia
3827,827,10/18/2025,13:18:12,10/18/2025 13:18:12,827,6,,resolved,Macedonia
3828,828,5/27/2026,23:39:03,5/27/2026 23:39:03,828,4,147.66,cancelled,Japan
3829,829,2/1/2026,11:24:40,2/1/2026 11:24:40,829,14,680.3,completed,China
3830,830,2/15/2026,8:59:35,2/15/2026 8:59:35,830,13,779.1,inactive,Brazil
3831,831,8/25/2025,10:52:15,8/25/2025 10:52:15,831,7,,cancelled,Russia
3832,832,12/12/2025,3:00:10,12/12/2025 3:00:10,832,17,747.74,in progress,Sweden
3833,833,9/12/2025,7:45:22,9/12/2025 7:45:22,833,,693.53,suspended,Iraq
3834,834,5/24/2026,21:51:19,5/24/2026 21:51:19,834,19,760.38,active,Egypt
,835,6/10/2026,12:38:29,6/10/2026 12:38:29,835,9,773.06,suspended,Syria
3836,836,2/19/2026,4:51:19,2/19/2026 4:51:19,836,8,434.07,pending,Vietnam
3837,837,9/1/2025,7:04:02,9/1/2025 7:04:02,837,13,26.14,archived,China
3838,838,4/26/2026,5:51:28,4/26/2026 5:51:28,838,13,65.35,completed,France
3839,839,12/12/2025,20:58:19,12/12/2025 20:58:19,839,1,95.12,cancelled,Brazil
3840,840,10/23/2025,22:03:29,10/23/2025 22:03:29,840,13,961.57,in progress,France
3841,841,8/31/2025,3:09:57,8/31/2025 3:09:57,841,3,971.07,suspended,China
3842,842,8/7/2025,22:23:06,8/7/2025 22:23:06,842,20,621.55,archived,South Africa
3843,843,5/7/2026,11:57:13,5/7/2026 11:57:13,843,12,439.97,suspended,Portugal
3844,844,5/14/2026,17:21:18,,844,12,702.69,on hold,China
3845,845,2/10/2026,4:26:57,2/10/2026 4:26:57,845,18,251.05,archived,Finland
3846,846,6/23/2026,9:27:16,6/23/2026 9:27:16,846,16,389.2,active,Mexico
3847,847,8/19/2025,0:02:26,8/19/2025 0:02:26,847,2,596.12,archived,Syria
3848,848,2/26/2026,20:34:46,2/26/2026 20:34:46,,19,169.19,pending,China
3849,849,1/17/2026,14:34:30,1/17/2026 14:34:30,849,14,626.84,active,Pakistan
3850,850,1/20/2026,11:40:39,1/20/2026 11:40:39,850,16,251.41,on hold,Netherlands
3851,851,8/26/2025,10:54:01,8/26/2025 10:54:01,851,10,407.61,in progress,China
3852,852,6/8/2026,5:48:05,6/8/2026 5:48:05,852,3,96.32,resolved,
3853,853,6/18/2026,16:12:44,6/18/2026 16:12:44,853,16,963.04,active,Equatorial Guinea
3854,854,11/17/2025,14:09:07,11/17/2025 14:09:07,854,8,841.75,completed,China
3855,855,3/6/2026,22:16:54,3/6/2026 22:16:54,855,12,,inactive,China
3856,856,11/22/2025,17:22:45,11/22/2025 17:22:45,856,17,190.6,in progress,Norway
3857,857,11/15/2025,8:02:32,11/15/2025 8:02:32,857,10,636.76,inactive,Brazil
3858,858,4/15/2026,1:36:39,4/15/2026 1:36:39,858,11,362.67,in progress,Greece
3859,859,4/24/2026,7:48:51,4/24/2026 7:48:51,859,19,37.39,pending,Serbia
3860,860,11/24/2025,8:32:45,11/24/2025 8:32:45,860,1,154.99,suspended,Lithuania
3861,861,8/8/2025,13:53:50,8/8/2025 13:53:50,861,2,95.13,archived,Bulgaria
3862,862,11/29/2025,4:23:30,11/29/2025 4:23:30,862,1,,resolved,Sweden
3863,863,3/13/2026,21:23:31,3/13/2026 21:23:31,863,17,728.42,inactive,Portugal
3864,864,4/21/2026,10:19:01,4/21/2026 10:19:01,864,11,305.66,on hold,Russia
3865,,11/14/2025,3:33:41,11/14/2025 3:33:41,865,3,303.35,resolved,Mexico
3866,866,7/12/2026,0:51:10,7/12/2026 0:51:10,866,18,670.73,completed,France
3867,867,6/20/2026,18:07:24,6/20/2026 18:07:24,867,6,547.0,active,Russia
3868,868,10/6/2025,3:50:36,10/6/2025 3:50:36,868,20,,archived,Morocco
3869,869,12/26/2025,3:03:51,12/26/2025 3:03:51,869,,518.55,active,France
3870,870,9/20/2025,15:26:19,9/20/2025 15:26:19,870,20,620.95,archived,Laos
3871,871,9/27/2025,17:59:34,9/27/2025 17:59:34,871,8,354.01,suspended,Russia
3872,872,12/6/2025,6:02:16,12/6/2025 6:02:16,872,10,444.13,completed,Kuwait
3873,873,6/26/2026,1:09:39,6/26/2026 1:09:39,873,11,304.01,in progress,
3874,874,10/15/2025,13:58:56,10/15/2025 13:58:56,874,17,772.14,suspended,Thailand
3875,875,4/25/2026,15:19:08,4/25/2026 15:19:08,875,14,808.66,resolved,Russia
3876,876,11/3/2025,11:09:46,11/3/2025 11:09:46,876,18,945.18,active,Japan
3877,877,12/1/2025,14:54:02,12/1/2025 14:54:02,877,18,681.6,active,Poland
3878,878,4/3/2026,7:45:43,4/3/2026 7:45:43,878,16,509.76,resolved,Mexico
3879,879,12/16/2025,23:23:38,12/16/2025 23:23:38,879,5,430.45,pending,Brazil
3880,880,10/23/2025,22:18:44,10/23/2025 22:18:44,880,12,498.44,on hold,China
3881,881,7/24/2026,23:38:51,7/24/2026 23:38:51,881,13,441.82,suspended,Greece
3882,882,6/17/2026,5:42:51,6/17/2026 5:42:51,882,4,,,Brazil
3883,883,10/29/2025,10:51:50,10/29/2025 10:51:50,883,9,881.4,on hold,China
3884,884,5/16/2026,8:52:20,5/16/2026 8:52:20,884,19,510.58,pending,Morocco
3885,885,9/20/2025,14:17:55,9/20/2025 14:17:55,885,10,625.16,archived,Ireland
3886,886,5/18/2026,8:17:36,5/18/2026 8:17:36,886,16,,on hold,France
3887,887,10/26/2025,11:18:40,10/26/2025 11:18:40,887,5,53.74,cancelled,Indonesia
3888,888,9/21/2025,19:43:35,9/21/2025 19:43:35,888,3,538.49,inactive,Poland
3889,889,8/23/2025,12:42:25,8/23/2025 12:42:25,889,6,42.73,active,China
3890,890,7/9/2026,13:21:36,7/9/2026 13:21:36,890,2,534.47,in progress,Brazil
3891,891,10/10/2025,13:00:06,10/10/2025 13:00:06,891,3,201.38,pending,Indonesia
3892,892,6/14/2026,6:30:14,6/14/2026 6:30:14,892,9,979.38,archived,Ukraine
3893,893,11/1/2025,18:03:59,11/1/2025 18:03:59,893,19,890.43,in progress,Philippines
3894,894,8/16/2025,16:03:06,8/16/2025 16:03:06,894,14,,pending,France
3895,895,11/9/2025,4:07:42,11/9/2025 4:07:42,895,3,245.82,cancelled,Greece
3896,896,12/9/2025,12:12:07,12/9/2025 12:12:07,896,8,,cancelled,Russia
3897,897,12/3/2025,16:49:10,12/3/2025 16:49:10,897,3,319.92,in progress,Philippines
3898,898,9/4/2025,4:09:04,9/4/2025 4:09:04,898,8,518.33,on hold,Albania
3899,899,8/7/2025,5:03:02,8/7/2025 5:03:02,899,12,49.83,on hold,China
3900,900,8/7/2026,15:06:24,8/7/2026 15:06:24,900,1,165.11,resolved,Bosnia and Herzegovina
3901,,10/20/2025,8:21:17,10/20/2025 8:21:17,901,4,476.07,archived,China
3902,902,7/19/2026,0:50:20,7/19/2026 0:50:20,902,4,287.71,on hold,Tunisia
